observe,əbˈzɜːrv,<ul><li><a>observar</a><br></li><li><a></a><a>respetar</a><br></li><li><a></a><a></a><a>guardar</a><br></li><li><a></a><a></a><a>vigilar</a><br></li><li><a></a><a></a><a>ver</a><br></li><li><a></a><a></a><a>notar</a><br></li><li><a></a><a></a><a>advertir</a><br></li><li><a></a><a></a><a>mirar</a><br></li><li><a></a><a></a><a>contemplar</a></li><li><a></a><a></a><a>comprobar</a><br></li><li><a></a><a></a><a>celebrar</a><br></li><li><a></a><a></a><a>estudiar</a><br></li></ul>,"<img src=""15_0292.jpg"" />",[sound:15_0292.mp3],[sound:15_0292_meaning.mp3],[sound:15_0292_example.mp3],To <i>observe</i> something is to watch it.,<i>Observar</i> algo es verlo.,Brian <b>observed</b> the sun rising over the mountains.,Brian <b>observó</b> el sol saliendo sobre las montañas.
opportunity,ˌɑːpərˈtuːnəti,<ul><li><a>oportunidad</a><br></li><li><a></a><a>posibilidad</a><br></li><li><a></a><a></a><a>ocasión</a><br></li></ul>,"<img src=""15_0293.jpg"" />",[sound:15_0293.mp3],[sound:15_0293_meaning.mp3],[sound:15_0293_example.mp3],An <i>opportunity</i> is a chance to do something.,Una <i>oportunidad</i> es una chance para hacer algo.,I had an <b>opportunity</b> to take pictures in the jungle.,Tuve una <b>oportunidad</b> de tomar fotos en la selva.
prize,praɪz,<ul><li><a>premio</a><br></li><li><a></a><a>trofeo</a><br></li><li><a></a><a></a><a>recompensa</a><br></li><li><a></a><a>presa</a><br></li><li><a></a><a></a><a>galardón</a><br></li><li><a></a><a></a><a>de primera</a><br></li><li><a></a><a></a><a>premiado</a><br></li><li><a></a><a></a><a>valorar</a><br></li><li><a></a><a></a><a>atesorar</a><br></li><li><a></a><a></a><a>apreciar</a><br></li><li><a></a><a></a><a>estimar</a><br></li></ul>,"<img src=""15_0294.jpg"" />",[sound:15_0294.mp3],[sound:15_0294_meaning.mp3],[sound:15_0294_example.mp3],A <i>prize</i> is something of value that is given to the winner.,Un <i>premio</i> es algo de valor que se le da al ganador.,I won a <b>prize</b> for getting the best grade on my science test.,Gané un <b>premio</b> por obtener la mejor nota en mi examen de ciencias.
race,reɪs,<div><ul><li>carrera</li><li>raza</li><li>regata</li><li>especie</li><li>etnia</li><li>contienda</li><li>correr</li><li>competir</li><li>racial</li></ul></div>,"<img src=""15_0295.jpg"" />",[sound:15_0295.mp3],[sound:15_0295_meaning.mp3],[sound:15_0295_example.mp3],A <i>race</i> is a contest to see who is the fastest.,Una <i>carrera</i> es una competencia para ver quién es el más rápido.,"Paul is a fast runner, so he easily won the <b>race</b>.","Paul es un corredor rápido, por lo que ganó fácilmente la <b>carrera</b>."
realize,ˈrɪəlaɪz,<ul><li><a>darse cuenta</a><br></li><li><a></a><a>cumplir</a><br></li><li><a></a><a></a><a>comprender</a><br></li><li><a></a><a></a><a>hacer realidad</a><br></li><li><a></a><a></a><a>conseguir</a><br></li><li><a></a><a></a><a>producir</a><br></li><li><a></a><a></a><a>saber</a><br></li><li><a></a><a></a><a>descubrir</a><br></li><li><a></a><a>llevar a cabo</a></li><li><a></a><a>lograr</a><br></li><li><a></a><a></a><a>entender</a><br></li><li><a></a><a></a><a>reconocer</a><br></li><li><a></a><a></a><a>notar</a><br></li><li><a></a><a></a><a>efectuar</a><br></li><li><a></a><a></a><a>enterarse</a><br></li><li><a></a><a></a><a>realizar</a><br></li><li><a></a><a></a><a>materializar</a><br></li><li><a></a><a></a><a>alcanzar</a><br></li></ul>,"<img src=""15_0296.jpg"" />",[sound:15_0296.mp3],[sound:15_0296_meaning.mp3],[sound:15_0296_example.mp3],To <i>realize</i> is to suddenly understand.,<i>Darse cuenta</i> es entender algo de repente.,"After I left my house, I <b>realized</b> that I left the light on.","Después de salir de mi casa, me <b>di cuenta</b> de que dejé la luz encendida."
respond,rɪˈspɑːnd,<ul><li><a>dar respuesta</a><br></li><li><a></a><a>adaptarse</a><br></li><li><a></a><a></a><a>responder</a><br></li><li><a></a><a></a><a>reaccionar</a><br></li><li><a></a><a></a><a>contestar</a><br></li></ul>,"<img src=""15_0297.jpg"" />",[sound:15_0297.mp3],[sound:15_0297_meaning.mp3],[sound:15_0297_example.mp3],To <i>respond</i> is to give an answer to what someone else said.,<i>Responder</i> es dar una respuesta a lo que alguien más dijo.,"When the teacher asked the question, we all <b>responded</b>.","Cuando el maestro hizo la pregunta, todos <b>respondimos</b>."
risk,rɪsk,<ul><li><a>riesgo</a><br></li><li><a></a><a>peligro</a><br></li><li><a></a><a></a><a>amenaza</a><br></li><li><a></a><a></a><a>contingencia</a><br></li><li><a></a><a></a><a>azar</a><br></li><li><a></a><a></a><a>arriesgar</a><br></li><li><a></a><a></a><a>arriesgarse</a><br></li><li><a></a><a>jugar</a><br></li></ul>,"<img src=""15_0298.jpg"" />",[sound:15_0298.mp3],[sound:15_0298_meaning.mp3],[sound:15_0298_example.mp3],A <i>risk</i> is a chance of something bad happening.,Un <i>riesgo</i> es la posibilidad de que suceda algo malo.,I took a <b>risk</b> and climbed the snowy mountain.,Tomé un <b>riesgo</b> y escalé la montaña nevada.
wonder,ˈwʌndər,<ul><li><a>preguntarse</a><br></li><li><a></a><a>dudar</a><br></li><li><a></a><a></a><a>maravillarse</a><br></li><li><a></a><a></a><a>pensar</a><br></li><li><a></a><a></a><a>sorprenderse</a><br></li><li><a></a><a></a><a>asombrarse</a><br></li><li><a></a><a></a><a>maravilla</a><br></li><li><a></a><a></a><a>asombro</a><br></li><li><a></a><a></a><a>milagro</a><br></li><li><a></a><a></a><a>sorpresa</a><br></li><li><a></a><a></a><a>admiración</a><br></li><li><a></a><a></a><a>portento</a></li></ul>,"<img src=""15_0299.jpg"" />",[sound:15_0299.mp3],[sound:15_0299_meaning.mp3],[sound:15_0299_example.mp3],To <i>wonder</i> is to ask yourself questions or have a need to know.,<i>Preguntarse</i> es hacerte preguntas o sentir la necesidad de saber.,The young mother <b>wondered</b> if she’d have a boy or a girl.,La joven madre se <b>preguntaba</b> si tendría un niño o una niña.
yet,jet,<ul><li><a>aún</a><br></li><li><a></a><a>todavía</a><br></li><li><a>y<br></a></li><li><a></a><a></a><a>sin embargo</a><br></li><li><a></a><a></a><a>con todo</a><br></li><li><a></a><a></a><a>pero</a><br></li></ul>,"<img src=""15_0300.jpg"" />",[sound:15_0300.mp3],[sound:15_0300_meaning.mp3],[sound:15_0300_example.mp3],<i>Yet</i> is used to say something has not happened up to now.,<i>Aún</i> se usa para decir que algo no ha sucedido hasta ahora.,We can’t go out <b>yet</b>; we’re still eating.,No podemos salir <b>aún</b>; todavía estamos comiendo.
art,ɑːrt,<ul><li><a>arte</a><br></li></ul>,"<img src=""16_0301.jpg"" />",[sound:16_0301.mp3],[sound:16_0301_meaning.mp3],[sound:16_0301_example.mp3],<i>Art</i> is something creative that expresses ideas and feelings.,El <i>arte</i> es algo creativo que expresa ideas y sentimientos.,My sister likes to look at the <b>art</b> in the museum.,A mi hermana le gusta ver el <b>arte</b> en el museo.
book,bʊk,<ul><li><a>libro</a><br></li><li><a></a><a>talonario</a><br></li><li><a></a><a></a><a>álbum</a><br></li><li><a></a><a></a><a>librillo</a><br></li><li><a></a><a></a><a>volumen</a><br></li><li><a></a><a></a><a>muestrario</a><br></li><li><a></a><a></a><a>cartera</a><br></li><li><a></a><a></a><a>reservar</a><br></li><li><a></a><a></a><a>pedir</a><br></li><li><a></a><a></a><a>contratar</a><br></li><li><a></a><a></a><a>comprar</a><br></li><li><a></a><a></a><a>amonestar</a></li></ul>,"<img src=""16_0302.jpg"" />",[sound:16_0302.mp3],[sound:16_0302_meaning.mp3],[sound:16_0302_example.mp3],A <i>book</i> is a set of printed sheets of paper that are held together inside a cover.,Un <i>libro</i> es un conjunto de hojas impresas que se mantienen juntas dentro de una cubierta.,The man smiles as he reads his favorite <b>book</b>.,El hombre sonríe mientras lee su <b>libro</b> favorito.
clothes,kləʊz,<ul><li><a>ropa</a><br></li><li><a></a><a>prendas</a><br></li><li><a></a><a></a><a>vestidos</a><br></li><li><a></a><a></a><a>vestimenta</a><br></li><li><a></a><a></a><a>indumentaria</a><br></li><li><a></a><a></a><a>trajes</a><br></li><li><a></a><a></a><a>atuendo</a><br></li><li><a></a><a></a><a>ropajes</a><br></li></ul>,"<img src=""16_0303.jpg"" />",[sound:16_0303.mp3],[sound:16_0303_meaning.mp3],[sound:16_0303_example.mp3],<i>Clothes</i> are what people wear to cover their bodies.,La <i>ropa</i> es lo que la gente usa para cubrir su cuerpo.,I bought warm <b>clothes</b> for the cold winter.,Compré <b>ropa</b> abrigada para el frío invierno.
community,kəˈmjuːnəti,<ul><li><a>comunidad</a><br></li><li><a></a><a>población</a><br></li><li><a></a><a></a><a>sociedad</a><br></li><li><a></a><a></a><a>público</a><br></li><li><a></a><a></a><a>municipio</a><br></li><li><a></a><a></a><a>colectividad</a><br></li><li><a></a><a></a><a>congregación</a><br></li><li><a></a><a></a><a>comunitario</a><br></li><li><a></a><a></a><a>comunal</a><br></li></ul>,"<img src=""16_0304.jpg"" />",[sound:16_0304.mp3],[sound:16_0304_meaning.mp3],[sound:16_0304_example.mp3],A <i>community</i> is a group of people who share the same area or interests.,Una <i>comunidad</i> es un grupo de personas que comparten la misma área o intereses.,The <b>community</b> got together to plant trees.,La <b>comunidad</b> se reunió para plantar árboles.
December,disémbər,<ul><li><a>diciembre</a><br></li></ul>,"<img src=""16_0305.jpg"" />",[sound:16_0305.mp3],[sound:16_0305_meaning.mp3],[sound:16_0305_example.mp3],<i>December</i> is the twelfth month of the year.,<i>Diciembre</i> es el duodécimo mes del año.,The last day of the year is <b>December</b> 31st.,El último día del año es el 31 de <b>diciembre</b>.
dinner,ˈdɪnər,<ul><li><a>cena</a><br></li><li><a>cenar<br></a></li><li><a></a><a>almuerzo</a><br></li></ul>,"<img src=""16_0306.jpg"" />",[sound:16_0306.mp3],[sound:16_0306_meaning.mp3],[sound:16_0306_example.mp3],<i>Dinner</i> is the main meal eaten in the evening.,La <i>cena</i> es la comida principal que se come por la noche.,I had a hamburger for <b>dinner</b>.,Comí una hamburguesa para la <b>cena</b>.
end,end,<ul><li>final</li><li>fin</li><li>extremo</li><li>lado</li><li>objetivo</li><li>punta</li><li>finalización</li><li>término</li><li>límite</li><li>conclusión</li><li>terminación</li><li>extremidad</li><li>efecto</li><li>finalizar</li><li>terminar</li><li>acabar</li><li>completar</li><li>concluir</li></ul>,"<img src=""16_0307.jpg"" />",[sound:16_0307.mp3],[sound:16_0307_meaning.mp3],[sound:16_0307_example.mp3],To <i>end</i> is to stop or finish.,<i>Terminar</i> es detenerse o finalizar.,They are happy because the teacher wanted to <b>end</b> the class early.,Están contentos porque la maestra quería <b>terminar</b> la clase temprano.
exchange,ɪksˈtʃeɪndʒ,<ul><li><a>intercambio</a><br></li><li><a></a><a>cambio</a><br></li><li><a></a><a></a><a>bolsa</a><br></li><li><a></a><a></a><a>canje</a><br></li><li><a></a><a></a><a>trueque</a><br></li><li><a></a><a>central telefónica</a></li><li><a></a><a>transferencia</a><br></li><li><a></a><a></a><a>tiroteo</a><br></li><li><a></a><a></a><a>cambiario</a><br></li><li><a></a><a></a><a>intercambiar</a><br></li><li><a></a><a></a><a>cambiar</a><br></li><li><a></a><a></a><a>canjear</a></li></ul>,"<img src=""16_0308.jpg"" />",[sound:16_0308.mp3],[sound:16_0308_meaning.mp3],[sound:16_0308_example.mp3],To <i>exchange</i> is to give one thing in return for another.,<i>Intercambiar</i> es dar una cosa a cambio de otra.,The men <b>exchange</b> business cards.,Los hombres <b>intercambian</b> tarjetas de presentación.
family,ˈfæməli,<ul><li><a>familia</a><br></li><li><a></a><a>de familia</a><br></li><li><a></a><a></a><a>genealógico</a><br></li></ul>,"<img src=""16_0309.jpg"" />",[sound:16_0309.mp3],[sound:16_0309_meaning.mp3],[sound:16_0309_example.mp3],A <i>family</i> is a group of people who are related to each other.,Una <i>familia</i> es un grupo de personas que están relacionadas entre sí.,There are four people in my <b>family</b>.,Hay cuatro personas en mi <b>familia</b>.
from,frɒm,<ul><li><a>desde</a><br></li><li><a></a><a>por</a><br></li><li><a></a><a></a><a>de</a><br></li><li><a></a><a></a><a>de parte de</a><br></li><li><a></a><a></a><a>según</a><br></li><li><a></a><a>a causa de</a></li><li><a></a><a>en nombre de</a><br></li><li><a></a><a></a><a>a resultas de</a><br></li><li><a>en la dirección<br></a></li></ul>,"<img src=""16_0310.jpg"" />",[sound:16_0310.mp3],[sound:16_0310_meaning.mp3],[sound:16_0310_example.mp3],<i>From</i> shows a starting place or position.,<i>Desde</i> muestra un lugar o posición de inicio.,Chris studies <b>from</b> 10 o’clock to noon every morning.,Chris estudia <b>desde</b> las 10 hasta el mediodía todas las mañanas.
green,ɡriːn,<ul><li><a>verde<br></a></li><li><a>pista</a><br></li><li><a></a><a></a><a>prado</a><br></li><li><a></a><a></a><a>césped</a><br></li><li><a></a><a></a><a>ecológico</a><br></li><li><a></a><a></a><a>ecologista</a><br></li><li><a></a><a></a><a>inexperto</a><br></li></ul>,"<img src=""16_0311.jpg"" />",[sound:16_0311.mp3],[sound:16_0311_meaning.mp3],[sound:16_0311_example.mp3],<i>Green</i> is the color of growing grass or leaves.,<i>Verde</i> es el color de la hierba que crece o de las hojas.,I don’t like <b>green</b> apples.,No me gustan las manzanas <b>verdes</b>.
home,həʊm,<ul><li>casa</li><li>hogar</li><li>vivienda</li><li>residencia</li><li>cuna</li><li>hábitat</li><li>domicilio</li><li>propiedad</li><li>sede</li><li>doméstica</li><li>local</li><li>doméstico</li><li>en casa</li><li>nacional</li><li>interior</li><li>desde casa</li><li>en casa</li><li>a casa</li></ul>,"<img src=""16_0312.jpg"" />",[sound:16_0312.mp3],[sound:16_0312_meaning.mp3],[sound:16_0312_example.mp3],A person’s <i>home</i> is the place where that person lives.,El <i>hogar</i> de una persona es el lugar donde vive.,The family likes to stay at <b>home</b> on the weekends.,A la familia le gusta quedarse en <b>casa</b> los fines de semana.
January,dʒǽnjuèri,<ul><li><a>enero</a><br></li><li><a></a><a>de enero</a><br></li><li><a>en enero<br></a></li><li><a>enero de<br></a></li></ul>,"<img src=""16_0313.jpg"" />",[sound:16_0313.mp3],[sound:16_0313_meaning.mp3],[sound:16_0313_example.mp3],<i>January</i> is the first month of the year.,<i>Enero</i> es el primer mes del año.,My birthday is in <b>January</b>.,Mi cumpleaños es en <b>enero</b>.
red,red,<ul><li><a>rojo</a></li><li><a></a><a>tinto</a><br></li><li><a></a><a></a><a>colorado</a><br></li><li><a></a><a></a><a>pelirrojo</a><br></li></ul>,"<img src=""16_0314.jpg"" />",[sound:16_0314.mp3],[sound:16_0314_meaning.mp3],[sound:16_0314_example.mp3],<i>Red</i> is the color of blood.,<i>Rojo</i> es el color de la sangre.,Jack is wearing a <b>red</b> shirt.,Jack lleva una camisa <b>roja</b>.
seven,ˈsevn,<ul><li><a>siete</a><br></li></ul>,"<img src=""16_0315.jpg"" />",[sound:16_0315.mp3],[sound:16_0315_meaning.mp3],[sound:16_0315_example.mp3],<i>Seven</i> is the word for the number 7.,<i>Siete</i> es la palabra para el número 7.,I have <b>seven</b> colored pencils on my desk.,Tengo <b>siete</b> lápices de colores en mi escritorio.
start,stɑːrt,<ul><li><a>inicio</a><br></li><li><a></a><a>comienzo</a><br></li><li><a></a><a></a><a>principio</a><br></li><li><a></a><a></a><a>salida</a><br></li><li><a></a><a></a><a>sobresalto</a><br></li><li><a></a><a></a><a>origen</a><br></li><li><a></a><a></a><a>punto de partida</a><br></li><li><a></a><a></a><a>comenzar</a><br></li><li><a></a><a></a><a>empezar</a><br></li><li><a></a><a></a><a>iniciar</a><br></li><li><a></a><a></a><a>arrancar</a><br></li><li><a></a><a></a><a>abrir</a><br></li><li><a></a><a></a><a>encender</a><br></li><li><a></a><a></a><a>provocar</a><br></li><li><a></a><a></a><a>causar</a><br></li><li><a></a><a></a><a>sobresaltarse</a><br></li><li><a></a><a></a><a>partir</a></li><li><a></a><a></a><a>producir</a></li></ul>,"<img src=""16_0316.jpg"" />",[sound:16_0316.mp3],[sound:16_0316_meaning.mp3],[sound:16_0316_example.mp3],To <i>start</i> is to begin doing something.,<i>Comenzar</i> es empezar a hacer algo.,Catherine has to <b>start</b> work at 8 o’clock in the morning.,Catherine tiene que <b>comenzar</b> a trabajar a las 8 de la mañana.
together,təˈɡeðər,<ul><li><a>juntos</a></li><li><a></a><a>junto</a><br></li><li><a></a><a></a><a>a la vez</a><br></li><li><a></a><a></a><a>al unísono</a><br></li></ul>,"<img src=""16_0317.jpg"" />",[sound:16_0317.mp3],[sound:16_0317_meaning.mp3],[sound:16_0317_example.mp3],<i>Together</i> shows an action is done with another person or thing.,<i>Juntos</i> indica que una acción se realiza con otra persona o cosa.,Let’s work <b>together</b> to finish the project.,Trabajemos <b>juntos</b> para terminar el proyecto.
university,ˌjuːnɪˈvɜːrsəti,<ul><li><a>universidad</a><br></li><li><a></a><a>de universidad</a><br></li><li><a></a><a></a><a>universitario</a><br></li></ul>,"<img src=""16_0318.jpg"" />",[sound:16_0318.mp3],[sound:16_0318_meaning.mp3],[sound:16_0318_example.mp3],A <i>university</i> is a school where people study for a degree.,Una <i>universidad</i> es una escuela donde las personas estudian para obtener un título.,My dream is to go to a good <b>university</b>.,Mi sueño es ir a una buena <b>universidad</b>.
wear,wer,<ul><li><a>desgaste</a><br></li><li><a></a><a>uso</a><br></li><li><a></a><a></a><a>ropa</a><br></li><li><a></a><a></a><a>deterioro</a><br></li><li><a></a><a></a><a>abrasión</a><br></li><li><a></a><a></a><a>llevar</a><br></li><li><a></a><a></a><a>ponerse</a><br></li><li><a></a><a></a><a>usar</a><br></li><li><a></a><a></a><a>utilizar</a><br></li><li><a></a><a></a><a>vestir</a><br></li><li><a></a><a></a><a>lucir</a></li><li><a></a><a></a><a>portar</a><br></li></ul>,"<img src=""16_0319.jpg"" />",[sound:16_0319.mp3],[sound:16_0319_meaning.mp3],[sound:16_0319_example.mp3],To <i>wear</i> is to have clothing on your body.,<i>Vestir</i> es tener ropa puesta en el cuerpo.,The man has to <b>wear</b> a suit to work.,El hombre tiene que <b>vestir</b> un traje para trabajar.
year,jɜː(r),<ul><li><a>año</a><br></li><li><a></a><a>ejercicio</a><br></li><li><a></a><a></a><a>curso</a><br></li><li><a></a><a></a><a>promoción</a><br></li><li><a></a><a></a><a>generación</a><br></li><li><a></a><a></a><a>fecha</a><br></li></ul>,"<img src=""16_0320.jpg"" />",[sound:16_0320.mp3],[sound:16_0320_meaning.mp3],[sound:16_0320_example.mp3],A <i>year</i> is a period of 365 days or twelve months.,Un <i>año</i> es un período de 365 días o doce meses.,You become one <b>year</b> older every birthday.,Cumples un <b>año</b> más en cada cumpleaños.
appreciate,əˈpriːʃieɪt,<div><ul><li>apreciar</li><li>percibir</li><li>agradecer</li><li>comprender</li><li>reconocer</li><li>admirar</li><li>valorar</li><li>estimar</li><li>entender</li><li>darse cuenta</li><li>agradar<br></li></ul></div>,"<img src=""17_0321.jpg"" />",[sound:17_0321.mp3],[sound:17_0321_meaning.mp3],[sound:17_0321_example.mp3],To <i>appreciate</i> something is to understand its good qualities.,<i>Apreciar</i> algo es entender sus buenas cualidades.,I can <b>appreciate</b> the lovely scenery.,Puedo <b>apreciar</b> el hermoso paisaje.
available,əˈveɪləbl,<ul><li>disponibles<br></li><li>libre<br></li><li>vacante<br></li><li>accesible</li></ul>,"<img src=""17_0322.jpg"" />",[sound:17_0322.mp3],[sound:17_0322_meaning.mp3],[sound:17_0322_example.mp3],"If something is <i>available</i>, it means you can get it.","Si algo está <i>disponible</i>, significa que puedes obtenerlo.",There were many seats <b>available</b> in the room.,Había muchos asientos <b>disponibles</b> en la sala.
beat,biːt,<ul><li>batir</li><li>latir</li><li>vencer</li><li>golpear</li><li>superar</li><li>ganar</li><li>derrotar</li><li>vibrar</li><li>vapulear</li><li>pegar</li><li>moler a palos</li><li>latido</li><li>ritmo</li><li>compás</li><li>golpe</li><li>ronda</li><li>golpeteo</li><li>agotado</li></ul>,"<img src=""17_0323.jpg"" />",[sound:17_0323.mp3],[sound:17_0323_meaning.mp3],[sound:17_0323_example.mp3],To <i>beat</i> someone means to do better than they do.,<i>Vencer</i> a alguien significa hacerlo mejor que ellos.,I managed to <b>beat</b> everyone in the race.,Logré <b>vencer</b> a todos en la carrera.
bright,braɪt,<ul><li>brillante</li><li>brillantes</li><li>alegre</li><li>vivo</li><li>prometedor</li><li>inteligente</li><li>luminoso</li><li>claro</li><li>fuerte</li><li>radiante</li><li>resplandeciente</li><li>despejado</li></ul>,"<img src=""17_0324.jpg"" />",[sound:17_0324.mp3],[sound:17_0324_meaning.mp3],[sound:17_0324_example.mp3],"If something is <i>bright</i>, it gives off a lot of light.","Si algo es <i>brillante</i>, emite mucha luz.",The <b>bright</b> light from the explosion hurt my eyes.,La luz <b>brillante</b> de la explosión me lastimó los ojos.
celebrate,ˈselɪbreɪt,<ul><li>celebrar</li><li>homenajear</li><li>conmemorar</li><li>divertirse</li><li>festejar</li></ul>,"<img src=""17_0325.jpg"" />",[sound:17_0325.mp3],[sound:17_0325_meaning.mp3],[sound:17_0325_example.mp3],To <i>celebrate</i> is to do something to show that an event is special.,<i>Celebrar</i> es hacer algo para mostrar que un evento es especial.,We all <b>celebrated</b> when we heard the great news.,Todos <b>celebramos</b> cuando escuchamos las buenas noticias.
decide,dɪˈsaɪd,<ul><li>decidir</li><li>decidirse</li><li>determinar</li><li>resolver</li></ul>,"<img src=""17_0326.jpg"" />",[sound:17_0326.mp3],[sound:17_0326_meaning.mp3],[sound:17_0326_example.mp3],To <i>decide</i> is to make a definite choice.,<i>Decidir</i> es hacer una elección definitiva.,He tried to <b>decide</b> which one to eat first.,Trató de <b>decidir</b> cuál comer primero.
disappear,ˌdɪsəˈpɪr,<ul><li>desaparecer<br></li><li>desvanecerse</li><li>extinguirse</li></ul>,"<img src=""17_0327.jpg"" />",[sound:17_0327.mp3],[sound:17_0327_meaning.mp3],[sound:17_0327_example.mp3],To <i>disappear</i> means to go away or not be seen.,<i>Desaparecer</i> significa irse o no ser visto.,The top of the building is <b>disappearing</b> in the clouds.,La parte superior del edificio está <b>desapareciendo</b> en las nubes.
else,els,<ul><li>si no</li><li>de lo contrario</li></ul>,"<img src=""17_0328.jpg"" />",[sound:17_0328.mp3],[sound:17_0328_meaning.mp3],[sound:17_0328_example.mp3],"If you talk about something <i>else</i>, you talk about something different.","Si hablas de algo <i>más</i>, hablas de algo diferente.","I wanted a bike for my birthday, but I got something <b>else</b>.","Quería una bicicleta para mi cumpleaños, pero recibí algo <b>más</b>."
fair,fer,<ul><li>feria<br></li><li>justo<br></li><li>imparcial</li><li>bueno</li><li>claro</li><li>rubio</li><li>favorable</li><li>razonable</li><li>equitativo</li><li>limpio</li><li>leal</li><li>honesto</li></ul>,"<img src=""17_0329.jpg"" />",[sound:17_0329.mp3],[sound:17_0329_meaning.mp3],[sound:17_0329_example.mp3],<i>Fair</i> means reasonable or right.,<i>Justo</i> significa razonable o correcto.,He sold me his car for a <b>fair</b> price.,Me vendió su coche por un precio <b>justo</b>.
flow,fləʊ,<ul><li>flujo</li><li>caudal</li><li>corriente</li><li>circulación</li><li>chorro</li><li>curso</li><li>movimiento</li><li>afluencia</li><li>torrente</li><li>desbordamiento</li><li>fluir</li><li>circular</li><li>correr</li><li>discurrir</li><li>afluir</li><li>proceder</li><li>salir</li><li>manar</li></ul>,"<img src=""17_0330.jpg"" />",[sound:17_0330.mp3],[sound:17_0330_meaning.mp3],[sound:17_0330_example.mp3],To <i>flow</i> is to move easily and continuously in one direction.,<i>Fluir</i> es moverse fácil y continuamente en una dirección.,The water <b>flowed</b> over the rocks and into the lake.,El agua <b>fluyó</b> sobre las rocas y hacia el lago.
forward,ˈfɔːrwərd,<ul><li>futuro</li><li>atrevido</li><li>precoz</li><li>delantero</li><li>dispuesto</li><li>ansioso</li><li>adelantado</li><li>adelante</li><li>hacia delante</li><li>reenviar<br></li><li>enviar</li><li>remitir</li><li>promover</li><li>expedir</li><li>impulsar</li><li>delantero</li></ul>,"<img src=""17_0331.jpg"" />",[sound:17_0331.mp3],[sound:17_0331_meaning.mp3],[sound:17_0331_example.mp3],"If you move <i>forward</i>, you move in the direction in front of you.","Si te mueves <i>hacia adelante</i>, te mueves en la dirección que está frente a ti.","When he saw his mother, the baby crawled <b>forward</b> to her.","Cuando vio a su madre, el bebé gateó <b>hacia adelante</b> hacia ella."
hill,hɪl,<ul><li>colina</li><li>cerro</li><li>cuesta</li><li>montaña</li><li>loma</li><li>monte</li><li>pendiente</li><li>collado</li><li>altura</li><li>montículo</li><li>promontorio</li><li>otero</li></ul>,"<img src=""17_0332.jpg"" />",[sound:17_0332.mp3],[sound:17_0332_meaning.mp3],[sound:17_0332_example.mp3],A <i>hill</i> is a raised area of land. It is higher than the land around it.,Una <i>colina</i> es un área elevada de tierra. Es más alta que la tierra a su alrededor.,The sun was rising above the green <b>hills</b>.,El sol se levantaba sobre las verdes <b>colinas</b>.
level,ˈlevl,<ul><li>nivel</li><li>grado</li><li>planta</li><li>escala</li><li>valor</li><li>punto</li><li>piso</li><li>categoría</li><li>tasa</li><li>plano</li><li>equilibrado</li><li>llano</li><li>nivelado</li><li>horizontal</li><li>uniforme</li><li>empatado</li><li>igualado</li><li>a nivel</li><li>nivelar</li><li>igualar</li><li>dirigir</li><li>aplanar</li><li>allanar</li><li>arrasar</li></ul>,"<img src=""17_0333.jpg"" />",[sound:17_0333.mp3],[sound:17_0333_meaning.mp3],[sound:17_0333_example.mp3],A <i>level</i> is a point on a scale that measures something.,Un <i>nivel</i> es un punto en una escala que mide algo.,Please check the <b>level</b> of the temperature.,"Por favor, revisa el <b>nivel</b> de la temperatura."
lone,ləʊn,<div><ul><li>solitario</li><li>único</li><li>únicos</li><li>a solas</li><li>única</li><li>únicas</li></ul></div>,"<img src=""17_0334.jpg"" />",[sound:17_0334.mp3],[sound:17_0334_meaning.mp3],[sound:17_0334_example.mp3],A <i>lone</i> person or thing is the only one in a given place.,Una persona o cosa <i>solitaria</i> es la única en un lugar determinado.,A <b>lone</b> man walked along the street.,Un hombre <b>solitario</b> caminaba por la calle.
puddle,ˈpʌdl,<ul><li>charco</li><li>poza</li><li>charca</li></ul>,"<img src=""17_0335.jpg"" />",[sound:17_0335.mp3],[sound:17_0335_meaning.mp3],[sound:17_0335_example.mp3],A <i>puddle</i> is a pool of liquid on the ground.,Un <i>charco</i> es un pequeño cuerpo de líquido en el suelo.,"When the ice melted, it formed a <b>puddle</b>.","Cuando el hielo se derritió, formó un <b>charco</b>."
response,rɪˈspɑːns,<ul><li>respuesta</li><li>reacción</li><li>acogida</li><li>réplica</li><li>intervención</li><li>contestación</li><li>sensibilidad</li></ul>,"<img src=""17_0336.jpg"" />",[sound:17_0336.mp3],[sound:17_0336_meaning.mp3],[sound:17_0336_example.mp3],A <i>response</i> is the answer to a question.,Una <i>respuesta</i> es la contestación a una pregunta.,He asked if I was sad. My <b>response</b> was “No.”,"Me preguntó si estaba triste. Mi <b>respuesta</b> fue ""No""."
season,ˈsiːzn,<div><ul><li>temporada</li><li>estación</li><li>ciclo</li><li>época</li><li>sazonar</li><li>aliñar</li><li>condimentar</li><li>aderezar</li></ul></div>,"<img src=""17_0337.jpg"" />",[sound:17_0337.mp3],[sound:17_0337_meaning.mp3],[sound:17_0337_example.mp3],"A <i>season</i> is a time of the year: spring, summer, fall, or winter.","Una <i>estación</i> es una época del año: primavera, verano, otoño o invierno.","Fall is a warm <b>season</b>, while winter is very cold.","El otoño es una <b>estación</b> cálida, mientras que el invierno es muy frío."
